unique_id,name_id,surname,first_name,common_name,display_name,gender,title,electorate,birth_date,death_date,form1,form2,form3,form4,form5,source
McArthur1937,VH4,McArthur,Fergus,Stewart,"McArthur, Stewart",male,,Corangamite,1937-10-27,,Mr Stewart McArthur,Mr McArthur,MR STEWART MCARTHUR,MR MCARTHUR,McArthur,AustralianPoliticians
McBain1982,281988,McBain,Kristy,,"McBain, Kristy",female,,Eden-Monaro,1982-09-29,,Ms Kristy McBain,Ms McBain,MS KRISTY MCBAIN,MS MCBAIN,McBain,AustralianPoliticians
McBride1892,KOL,McBride,Philip,,"McBride, Philip",male,,Wakefield,1892-06-18,1982-07-14,Mr Philip McBride,Mr McBride,MR PHILIP MCBRIDE,MR MCBRIDE,McBride,AustralianPoliticians
McBride1975,248353,McBride,Emma,,"McBride, Emma",female,,Dobell,1975-04-27,,Ms Emma McBride,Ms McBride,MS EMMA MCBRIDE,MS MCBRIDE,McBride,AustralianPoliticians
McCall1908,KOQ,McCall,William,,"McCall, William",male,,Martin,1908-05-24,1968-08-20,Mr William McCall,Mr McCall,MR WILLIAM MCCALL,MR MCCALL,McCall,AustralianPoliticians
McCay1864,KPM,McCay,James,,"McCay, James",male,,Corinella,1864-12-21,1930-10-01,Mr James McCay,Mr McCay,MR JAMES MCCAY,MR MCCAY,McCay,AustralianPoliticians
McClelland1875,KPN,McClelland,Hugh,,"McClelland, Hugh",male,,Wimmera,1875-12-27,1958-12-14,Mr Hugh McClelland,Mr McClelland,MR HUGH MCCLELLAND,MR MCCLELLAND,McClelland,AustralianPoliticians
McClelland1958,JK6,McClelland,Robert,,"McClelland, Robert",male,,Barton,1958-01-26,,Mr Robert McClelland,Mr McClelland,MR ROBERT MCCLELLAND,MR MCCLELLAND,McClelland,AustralianPoliticians
McColl1844,KQ4,McColl,James,,"McColl, James",male,,Echuca,1844-01-31,1929-02-20,Mr James McColl,Mr McColl,MR JAMES MCCOLL,MR MCCOLL,McColl,AustralianPoliticians
McColm1914,KQJ,McColm,Malcolm,,"McColm, Malcolm",male,,Bowman,1914-06-25,1966-05-02,Mr Malcolm McColm,Mr McColm,MR MALCOLM MCCOLM,MR MCCOLM,McColm,AustralianPoliticians
McCormack1964,219646,McCormack,Michael,,"McCormack, Michael",male,,Riverina,1964-08-02,,Mr Michael McCormack,Mr McCormack,MR MICHAEL MCCORMACK,MR MCCORMACK,McCormack,AustralianPoliticians
McDonald1861,KQP,McDonald,Charles,,"McDonald, Charles",male,,Kennedy,1861-08-08,1925-11-13,Mr Charles McDonald,Mr McDonald,MR CHARLES MCDONALD,MR MCDONALD,McDonald,AustralianPoliticians
McDonald1872,KQS,McDonald,Frederick,,"McDonald, Frederick",male,,Barton,1872-12-07,1926-04-01,Mr Frederick McDonald,Mr McDonald,MR FREDERICK MCDONALD,MR MCDONALD,McDonald,AustralianPoliticians
McDonald1888,KQK,McDonald,Allan,,"McDonald, Allan",male,,Corangamite,1888-07-04,1953-06-10,Mr Allan McDonald,Mr McDonald,MR ALLAN MCDONALD,MR MCDONALD,McDonald,AustralianPoliticians
McDougall1867,KQT,McDougall,John,,"McDougall, John",male,,Wannon,1867-08-10,1957-04-11,Mr John McDougall,Mr McDougall,MR JOHN MCDOUGALL,MR MCDOUGALL,McDougall,AustralianPoliticians
McDougall1946,KK6,McDougall,Graeme,,"McDougall, Graeme",male,,Griffith,1946-11-21,,Mr Graeme McDougall,Mr McDougall,MR GRAEME MCDOUGALL,MR MCDOUGALL,McDougall,AustralianPoliticians
McEacharn1852,KQU,McEacharn,Malcolm,,"McEacharn, Malcolm",male,Sir,Melbourne,1852-02-08,1910-03-10,Mr Malcolm McEacharn,Mr McEacharn,MR MALCOLM MCEACHARN,MR MCEACHARN,McEacharn,AustralianPoliticians
McEwen1900,009MB,McEwen,John,,"McEwen, John",male,,Murray,1900-03-29,1980-11-20,Mr John McEwen,Mr McEwen,MR JOHN MCEWEN,MR MCEWEN,McEwen,AustralianPoliticians
McFarlane1944,83C,McFarlane,Jann,,"McFarlane, Jann",female,,Stirling,1944-05-22,,Ms Jann McFarlane,Ms McFarlane,MS JANN MCFARLANE,MS MCFARLANE,McFarlane,AustralianPoliticians
McGauran1955,XH4,McGauran,Peter,,"McGauran, Peter",male,,Gippsland,1955-11-16,,Mr Peter McGauran,Mr McGauran,MR PETER MCGAURAN,MR MCGAURAN,McGauran,AustralianPoliticians
McGowan1953,123674,McGowan,Catherine,Cathy,"McGowan, Cathy",female,,Indi,1953-11-29,,Ms Cathy McGowan,Ms McGowan,MS CATHY MCGOWAN,MS MCGOWAN,McGowan,AustralianPoliticians
McGrath1872,KRD,McGrath,David,Charles,"McGrath, Charles",male,,Ballaarat,1872-11-10,1934-07-31,Mr Charles McGrath,Mr McGrath,MR CHARLES MCGRATH,MR MCGRATH,McGrath,AustralianPoliticians
McGuren1909,KRF,McGuren,Francis,Frank,"McGuren, Frank",male,,Cowper,1909-10-15,1990-06-13,Mr Frank McGuren,Mr McGuren,MR FRANK MCGUREN,MR MCGUREN,McGuren,AustralianPoliticians
McHugh1892,KRH,McHugh,Sydney,,"McHugh, Sydney",male,,Wakefield,1892-03-21,1952-09-20,Mr Sydney McHugh,Mr McHugh,MR SYDNEY MCHUGH,MR MCHUGH,McHugh,AustralianPoliticians
McHugh1934,ZH4,McHugh,Jeannette,,"McHugh, Jeannette",female,,Grayndler,1934-12-18,,Ms Jeannette McHugh,Ms McHugh,MS JEANNETTE MCHUGH,MS MCHUGH,McHugh,AustralianPoliticians
McIntosh1977,281513,McIntosh,Melissa,,"McIntosh, Melissa",female,,Lindsay,1977-08-24,,Ms Melissa McIntosh,Ms McIntosh,MS MELISSA MCINTOSH,MS MCINTOSH,McIntosh,AustralianPoliticians
McIvor1900,KRK,McIvor,Hector,,"McIvor, Hector",male,,Gellibrand,1900-11-24,1992-05-12,Mr Hector McIvor,Mr McIvor,MR HECTOR MCIVOR,MR MCIVOR,McIvor,AustralianPoliticians
McKenzie1933,232251,McKenzie,David,,"McKenzie, David",male,,Diamond Valley,1933-05-30,,Mr David McKenzie,Mr McKenzie,MR DAVID MCKENZIE,MR MCKENZIE,McKenzie,AustralianPoliticians
McKew1953,BP4,McKew,Maxine,,"McKew, Maxine",female,,Bennelong,1953-07-22,,Ms Maxine McKew,Ms McKew,MS MAXINE MCKEW,MS MCKEW,McKew,AustralianPoliticians
McLachlan1936,HT4,McLachlan,Ian,,"McLachlan, Ian",male,,Barker,1936-10-02,,Mr Ian McLachlan,Mr McLachlan,MR IAN MCLACHLAN,MR MCLACHLAN,McLachlan,AustralianPoliticians
McLean1840,KRO,McLean,Allan,,"McLean, Allan",male,,Gippsland,1840-02-03,1911-07-13,Mr Allan McLean,Mr McLean,MR ALLAN MCLEAN,MR MCLEAN,McLean,AustralianPoliticians
McLean1863,KRP,McLean,Francis,,"McLean, Francis",male,,Lang,,1926-04-04,Mr Francis McLean,Mr McLean,MR FRANCIS MCLEAN,MR MCLEAN,McLean,AustralianPoliticians
McLean1944,KRR,McLean,Ross,,"McLean, Ross",male,,Perth,1944-06-30,,Mr Ross McLean,Mr McLean,MR ROSS MCLEAN,MR MCLEAN,McLean,AustralianPoliticians
McLeay1893,KSC,McLeay,John,John (Sr),"McLeay, John (Sr)",male,,Boothby,1893-11-19,1982-06-22,Mr John (Sr) McLeay,Mr McLeay,MR JOHN (SR) MCLEAY,MR MCLEAY,McLeay,AustralianPoliticians
McLeay1922,KSB,McLeay,John,John (Jr),"McLeay, John (Jr)",male,,Boothby,1922-03-30,2000-12-26,Mr John (Jr) McLeay,Mr McLeay,MR JOHN (JR) MCLEAY,MR MCLEAY,McLeay,AustralianPoliticians
McLeay1945,4I4,McLeay,Leo,,"McLeay, Leo",male,,Watson,1945-10-04,,Mr Leo McLeay,Mr McLeay,MR LEO MCLEAY,MR MCLEAY,McLeay,AustralianPoliticians
McLeod1892,KSD,McLeod,Donald,,"McLeod, Donald",male,,Wannon,1892-10-29,1963-08-22,Mr Donald McLeod,Mr McLeod,MR DONALD MCLEOD,MR MCLEOD,McLeod,AustralianPoliticians
McMahon1908,009MA,McMahon,William,,"McMahon, William",male,,Lowe,1908-02-23,1988-03-31,Mr William McMahon,Mr McMahon,MR WILLIAM MCMAHON,MR MCMAHON,McMahon,AustralianPoliticians
McMahon1930,KSF,McMahon,James,Leslie,"McMahon, Leslie",male,,Sydney,1930-02-26,2015-01-23,Mr Leslie McMahon,Mr McMahon,MR LESLIE MCMAHON,MR MCMAHON,McMahon,AustralianPoliticians
McMillan1850,L2G,McMillan,William,,"McMillan, William",male,Sir,Wentworth,1850-11-14,1926-12-21,Mr William McMillan,Mr McMillan,MR WILLIAM MCMILLAN,MR MCMILLAN,McMillan,AustralianPoliticians
McMullan1947,5I4,McMullan,Robert,Bob,"McMullan, Bob",male,,Fraser,1947-12-10,,Mr Bob McMullan,Mr McMullan,MR BOB MCMULLAN,MR MCMULLAN,McMullan,AustralianPoliticians
McNamara1964,241589,McNamara,Karen,,"McNamara, Karen",female,,Dobell,1964-04-23,,Ms Karen McNamara,Ms McNamara,MS KAREN MCNAMARA,MS MCNAMARA,McNamara,AustralianPoliticians
McNeill1868,JT7,McNeill,John,,"McNeill, John",male,,Wannon,,1943-06-14,Mr John McNeill,Mr McNeill,MR JOHN MCNEILL,MR MCNEILL,McNeill,AustralianPoliticians
McNeill1921,JT8,McNeill,Neil,,"McNeill, Neil",male,,Canning,1921-06-19,2009-02-08,Mr Neil McNeill,Mr McNeill,MR NEIL MCNEILL,MR MCNEILL,McNeill,AustralianPoliticians
McNicoll1877,JTB,McNicoll,Walter,,"McNicoll, Walter",male,,Werriwa,1877-05-27,1947-12-24,Mr Walter McNicoll,Mr McNicoll,MR WALTER MCNICOLL,MR MCNICOLL,McNicoll,AustralianPoliticians
McTiernan1892,JUR,McTiernan,Edward,,"McTiernan, Edward",male,,Parkes,1892-02-16,1990-01-09,Mr Edward McTiernan,Mr McTiernan,MR EDWARD MCTIERNAN,MR MCTIERNAN,McTiernan,AustralianPoliticians
McVeigh1930,JUS,McVeigh,Daniel,Tom,"McVeigh, Tom",male,,Groom,1930-05-07,,Mr Tom McVeigh,Mr McVeigh,MR TOM MCVEIGH,MR MCVEIGH,McVeigh,AustralianPoliticians
McVeigh1965,125865,McVeigh,John,,"McVeigh, John",male,,Groom,1965-05-13,,Mr John McVeigh,Mr McVeigh,MR JOHN MCVEIGH,MR MCVEIGH,McVeigh,AustralianPoliticians
McWilliams1856,JUV,McWilliams,William,,"McWilliams, William",male,,Franklin,1856-10-12,1929-10-22,Mr William McWilliams,Mr McWilliams,MR WILLIAM MCWILLIAMS,MR MCWILLIAMS,McWilliams,AustralianPoliticians
Melham1954,4T4,Melham,Daryl,,"Melham, Daryl",male,,Banks,1954-11-26,,Mr Daryl Melham,Mr Melham,MR DARYL MELHAM,MR MELHAM,Melham,AustralianPoliticians
Menzies1894,N76,Menzies,Robert,,"Menzies, Robert",male,,Kooyong,1894-12-20,1978-05-15,Mr Robert Menzies,Mr Menzies,MR ROBERT MENZIES,MR MENZIES,Menzies,AustralianPoliticians
Mildren1932,AI4,Mildren,John,,"Mildren, John",male,,Ballarat,1932-10-20,,Mr John Mildren,Mr Mildren,MR JOHN MILDREN,MR MILDREN,Mildren,AustralianPoliticians
Miles1947,BI4,Miles,Christopher,Chris,"Miles, Chris",male,,Braddon,1947-08-21,,Mr Chris Miles,Mr Miles,MR CHRIS MILES,MR MILES,Miles,AustralianPoliticians
Millar1925,CI4,Millar,Percival,Clarrie,"Millar, Clarrie",male,,Wide Bay,1925-06-15,2017-11-28,Mr Clarrie Millar,Mr Millar,MR CLARRIE MILLAR,MR MILLAR,Millar,AustralianPoliticians
Milton1928,DI4,Milton,Peter,,"Milton, Peter",male,,La Trobe,1928-09-22,2009-08-08,Mr Peter Milton,Mr Milton,MR PETER MILTON,MR MILTON,Milton,AustralianPoliticians
Minogue1893,JUX,Minogue,Daniel,Dan,"Minogue, Dan",male,,West Sydney,1893-07-18,1983-01-07,Mr Dan Minogue,Mr Minogue,MR DAN MINOGUE,MR MINOGUE,Minogue,AustralianPoliticians
Mirabella1968,00AMU,Mirabella,Sophie,,"Mirabella, Sophie",female,,Indi,1968-10-27,,Ms Sophie Mirabella,Ms Mirabella,MS SOPHIE MIRABELLA,MS MIRABELLA,Mirabella,AustralianPoliticians
MitchellBrian1967,129164,Mitchell,Brian,,"Mitchell, Brian",male,,Lyons,1967-07-16,,Mr Brian Mitchell,Mr Mitchell,MR BRIAN MITCHELL,MR MITCHELL,Mitchell,AustralianPoliticians
MitchellRobert1967,M3E,Mitchell,Robert,Rob,"Mitchell, Rob",male,,McEwen,1967-09-09,,Mr Rob Mitchell,Mr Mitchell,MR ROB MITCHELL,MR MITCHELL,Mitchell,AustralianPoliticians
Moloney1876,L4X,Moloney,Parker,,"Moloney, Parker",male,,Hume,1876-08-12,1961-05-08,Mr Parker Moloney,Mr Moloney,MR PARKER MOLONEY,MR MOLONEY,Moloney,AustralianPoliticians
Monaghan1921,JV8,Monaghan,James,,"Monaghan, James",male,,Evans,1921-09-20,2007-07-19,Mr James Monaghan,Mr Monaghan,MR JAMES MONAGHAN,MR MONAGHAN,Monaghan,AustralianPoliticians
Moore1936,EI4,Moore,John,,"Moore, John",male,,Ryan,1936-11-16,,Mr John Moore,Mr Moore,MR JOHN MOORE,MR MOORE,Moore,AustralianPoliticians
Morgan1881,JV9,Morgan,Arthur,,"Morgan, Arthur",male,,Darling Downs,,1957-08-02,Mr Arthur Morgan,Mr Morgan,MR ARTHUR MORGAN,MR MORGAN,Morgan,AustralianPoliticians
Morgan1897,JVA,Morgan,Charles,,"Morgan, Charles",male,,Reid,1897-01-27,1967-11-27,Mr Charles Morgan,Mr Morgan,MR CHARLES MORGAN,MR MORGAN,Morgan,AustralianPoliticians
Morris1932,HI4,Morris,Peter,,"Morris, Peter",male,,Shortland,1932-07-29,,Mr Peter Morris,Mr Morris,MR PETER MORRIS,MR MORRIS,Morris,AustralianPoliticians
Morris1940,FI4,Morris,Allan,,"Morris, Allan",male,,Newcastle,1940-07-26,,Mr Allan Morris,Mr Morris,MR ALLAN MORRIS,MR MORRIS,Morris,AustralianPoliticians
Morrison1928,009DB,Morrison,William,Bill,"Morrison, Bill",male,,St George,1928-11-03,2013-02-15,Mr Bill Morrison,Mr Morrison,MR BILL MORRISON,MR MORRISON,Morrison,AustralianPoliticians
Morrison1968,E3L,Morrison,Scott,,"Morrison, Scott",male,,Cook,1968-05-13,,Mr Scott Morrison,Mr Morrison,MR SCOTT MORRISON,MR MORRISON,Morrison,AustralianPoliticians
Mortimer1912,JVB,Mortimer,Jack,,"Mortimer, Jack",male,,Grey,1912-10-30,1973-02-08,Mr Jack Mortimer,Mr Mortimer,MR JACK MORTIMER,MR MORTIMER,Mortimer,AustralianPoliticians
Morton1981,265931,Morton,Ben,,"Morton, Ben",male,,Tangney,1981-06-29,,Mr Ben Morton,Mr Morton,MR BEN MORTON,MR MORTON,Morton,AustralianPoliticians
Mossfield1935,MK6,Mossfield,Frank,,"Mossfield, Frank",male,,Greenway,1935-06-04,,Mr Frank Mossfield,Mr Mossfield,MR FRANK MOSSFIELD,MR MOSSFIELD,Mossfield,AustralianPoliticians
Mountford1933,JVD,Mountford,John,,"Mountford, John",male,,Banks,1933-11-21,,Mr John Mountford,Mr Mountford,MR JOHN MOUNTFORD,MR MOUNTFORD,Mountford,AustralianPoliticians
Mountjoy1906,JVH,Mountjoy,Donald,Don,"Mountjoy, Don",male,,Swan,1906-10-19,1988-01-08,Mr Don Mountjoy,Mr Mountjoy,MR DON MOUNTJOY,MR MOUNTJOY,Mountjoy,AustralianPoliticians
Moylan1944,4V5,Moylan,Judith,Judi,"Moylan, Judi",female,,Pearce,1944-02-24,,Ms Judi Moylan,Ms Moylan,MS JUDI MOYLAN,MS MOYLAN,Moylan,AustralianPoliticians
Mulcahy1882,JVJ,Mulcahy,Daniel,Dan,"Mulcahy, Dan",male,,Lang,1882-01-07,1953-07-13,Mr Dan Mulcahy,Mr Mulcahy,MR DAN MULCAHY,MR MULCAHY,Mulcahy,AustralianPoliticians
Mulder1928,JVK,Mulder,Allan,,"Mulder, Allan",male,,Evans,1928-08-19,2009-11-07,Mr Allan Mulder,Mr Mulder,MR ALLAN MULDER,MR MULDER,Mulder,AustralianPoliticians
Mulino1969,132880,Mulino,Daniel,,"Mulino, Daniel",male,Dr,Fraser,1969-11-06,,Dr Daniel Mulino,Dr Mulino,DR DANIEL MULINO,DR MULINO,Mulino,AustralianPoliticians
Mullens1896,JVM,Mullens,John,Jack,"Mullens, Jack",male,,Gellibrand,1896-07-18,1978-09-05,Mr Jack Mullens,Mr Mullens,MR JACK MULLENS,MR MULLENS,Mullens,AustralianPoliticians
Munro1930,JVO,Munro,Dugald,,"Munro, Dugald",male,,Eden-Monaro,1930-06-12,1973-06-20,Mr Dugald Munro,Mr Munro,MR DUGALD MUNRO,MR MUNRO,Munro,AustralianPoliticians
Murphy1950,83D,Murphy,John,,"Murphy, John",male,,Reid,1950-05-31,,Mr John Murphy,Mr Murphy,MR JOHN MURPHY,MR MURPHY,Murphy,AustralianPoliticians
Murphy1973,133646,Murphy,Peta,,"Murphy, Peta",female,,Dunkley,1973-11-01,,Ms Peta Murphy,Ms Murphy,MS PETA MURPHY,MS MURPHY,Murphy,AustralianPoliticians
Murray1915,JVQ,Murray,John,,"Murray, John",male,,Herbert,1915-12-31,2009-01-25,Mr John Murray,Mr Murray,MR JOHN MURRAY,MR MURRAY,Murray,AustralianPoliticians
Mutch1956,NK6,Mutch,Stephen,,"Mutch, Stephen",male,,Cook,1956-02-04,,Mr Stephen Mutch,Mr Mutch,MR STEPHEN MUTCH,MR MUTCH,Mutch,AustralianPoliticians
Nairn1879,JVR,Nairn,Walter,,"Nairn, Walter",male,,Perth,,1958-12-12,Mr Walter Nairn,Mr Nairn,MR WALTER NAIRN,MR NAIRN,Nairn,AustralianPoliticians
Nairn1951,OK6,Nairn,Gary,,"Nairn, Gary",male,,Eden-Monaro,1951-01-03,,Mr Gary Nairn,Mr Nairn,MR GARY NAIRN,MR NAIRN,Nairn,AustralianPoliticians
Neal1963,B36,Neal,Belinda,,"Neal, Belinda",female,,Robertson,1963-01-10,,Ms Belinda Neal,Ms Neal,MS BELINDA NEAL,MS NEAL,Neal,AustralianPoliticians
Nehl1934,AE4,Nehl,Garry,,"Nehl, Garry",male,,Cowper,1934-02-19,,Mr Garry Nehl,Mr Nehl,MR GARRY NEHL,MR NEHL,Nehl,AustralianPoliticians
Neil1944,JVS,Neil,Maurice,,"Neil, Maurice",male,,St George,1944-05-29,,Mr Maurice Neil,Mr Neil,MR MAURICE NEIL,MR NEIL,Neil,AustralianPoliticians
Nelson1881,JVT,Nelson,Harold,,"Nelson, Harold",male,,Northern Territory,1881-12-21,1947-04-26,Mr Harold Nelson,Mr Nelson,MR HAROLD NELSON,MR NELSON,Nelson,AustralianPoliticians
Nelson1908,JVU,Nelson,John,Jock,"Nelson, Jock",male,,Northern Territory,1908-05-28,1991-06-20,Mr Jock Nelson,Mr Nelson,MR JOCK NELSON,MR NELSON,Nelson,AustralianPoliticians
Nelson1958,RW5,Nelson,Brendan,,"Nelson, Brendan",male,,Bradfield,1958-08-19,,Mr Brendan Nelson,Mr Nelson,MR BRENDAN NELSON,MR NELSON,Nelson,AustralianPoliticians
Neumann1961,HVO,Neumann,Shayne,,"Neumann, Shayne",male,,Blair,1961-08-26,,Mr Shayne Neumann,Mr Neumann,MR SHAYNE NEUMANN,MR NEUMANN,Neumann,AustralianPoliticians
Neville1940,KV5,Neville,Paul,,"Neville, Paul",male,,Hinkler,1940-03-28,2019-01-01,Mr Paul Neville,Mr Neville,MR PAUL NEVILLE,MR NEVILLE,Neville,AustralianPoliticians
Newell1952,9U4,Newell,Neville,,"Newell, Neville",male,,Richmond,1952-10-14,,Mr Neville Newell,Mr Newell,MR NEVILLE NEWELL,MR NEWELL,Newell,AustralianPoliticians
Newman1933,JVV,Newman,Kevin,,"Newman, Kevin",male,,Bass,1933-10-10,1999-07-17,Mr Kevin Newman,Mr Newman,MR KEVIN NEWMAN,MR NEWMAN,Newman,AustralianPoliticians
Nicholls1885,K4W,Nicholls,Samuel,,"Nicholls, Samuel",male,,Macquarie,1885-05-15,1939-09-26,Mr Samuel Nicholls,Mr Nicholls,MR SAMUEL NICHOLLS,MR NICHOLLS,Nicholls,AustralianPoliticians
Nicholls1917,K4U,Nicholls,Martin,,"Nicholls, Martin",male,,Bonython,1917-04-03,1983-05-03,Mr Martin Nicholls,Mr Nicholls,MR MARTIN NICHOLLS,MR NICHOLLS,Nicholls,AustralianPoliticians
Nikolic1961,137174,Nikolic,Andrew,,"Nikolic, Andrew",male,,Bass,1961-06-20,,Mr Andrew Nikolic,Mr Nikolic,MR ANDREW NIKOLIC,MR NIKOLIC,Nikolic,AustralianPoliticians
Nixon1928,009OD,Nixon,Peter,,"Nixon, Peter",male,,Gippsland,1928-03-22,,Mr Peter Nixon,Mr Nixon,MR PETER NIXON,MR NIXON,Nixon,AustralianPoliticians
Nock1879,K4X,Nock,Horace,,"Nock, Horace",male,,Riverina,1879-10-26,1958-08-02,Mr Horace Nock,Mr Nock,MR HORACE NOCK,MR NOCK,Nock,AustralianPoliticians
Nott1888,K4Y,Nott,Lewis,,"Nott, Lewis",male,,Australian Capital Territory,1888-02-12,1951-10-27,Mr Lewis Nott,Mr Nott,MR LEWIS NOTT,MR NOTT,Nott,AustralianPoliticians
Nugent1938,UT4,Nugent,Peter,,"Nugent, Peter",male,,Aston,1938-04-01,2001-04-24,Mr Peter Nugent,Mr Nugent,MR PETER NUGENT,MR NUGENT,Nugent,AustralianPoliticians
Oakeshott1969,IYS,Oakeshott,Robert,Rob,"Oakeshott, Rob",male,,Lyne,1969-12-14,,Mr Rob Oakeshott,Mr Oakeshott,MR ROB OAKESHOTT,MR OAKESHOTT,Oakeshott,AustralianPoliticians
OBrien1926,K4Z,O'Brien,Reginald,,"O'Brien, Reginald",male,,Petrie,1926-01-23,1999-04-20,Mr Reginald O'Brien,Mr O'Brien,MR REGINALD O'BRIEN,MR O'BRIEN,O'Brien,AustralianPoliticians
OBrien1972,265991,O'Brien,Llewellyn,Llew,"O'Brien, Llew",male,,Wide Bay,1972-06-25,,Mr Llew O'Brien,Mr O'Brien,MR LLEW O'BRIEN,MR O'BRIEN,O'Brien,AustralianPoliticians
OBrien1974,138932,O'Brien,Ted,,"O'Brien, Ted",male,,Fairfax,1974-05-07,,Mr Ted O'Brien,Mr O'Brien,MR TED O'BRIEN,MR O'BRIEN,O'Brien,AustralianPoliticians
OByrne1968,84S,O'Byrne,Michelle,,"O'Byrne, Michelle",female,,Bass,1968-03-06,,Ms Michelle O'Byrne,Ms O'Byrne,MS MICHELLE O'BYRNE,MS O'BYRNE,O'Byrne,AustralianPoliticians
OConnor1910,K58,O'Connor,William,,"O'Connor, William",male,,Dalley,1910-09-21,1987-09-18,Mr William O'Connor,Mr O'Connor,MR WILLIAM O'CONNOR,MR O'CONNOR,O'Connor,AustralianPoliticians
OConnor1947,WU5,O'Connor,Gavan,,"O'Connor, Gavan",male,,Corio,1947-12-02,,Mr Gavan O'Connor,Mr O'Connor,MR GAVAN O'CONNOR,MR O'CONNOR,O'Connor,AustralianPoliticians
OConnor1962,00AN3,O'Connor,Brendan,,"O'Connor, Brendan",male,,Gorton,1962-03-02,,Mr Brendan O'Connor,Mr O'Connor,MR BRENDAN O'CONNOR,MR O'CONNOR,O'Connor,AustralianPoliticians
ODowd1950,139441,O'Dowd,Kenneth,Ken,"O'Dowd, Ken",male,,Flynn,1950-06-30,,Mr Ken O'Dowd,Mr O'Dowd,MR KEN O'DOWD,MR O'DOWD,O'Dowd,AustralianPoliticians
ODwyer1977,LKU,O'Dwyer,Kelly,,"O'Dwyer, Kelly",female,,Higgins,1977-03-31,,Ms Kelly O'Dwyer,Ms O'Dwyer,MS KELLY O'DWYER,MS O'DWYER,O'Dwyer,AustralianPoliticians
OKeefe1864,JZ9,O'Keefe,David,,"O'Keefe, David",male,,Denison,1864-08-21,1943-07-21,Mr David O'Keefe,Mr O'Keefe,MR DAVID O'KEEFE,MR O'KEEFE,O'Keefe,AustralianPoliticians
OKeefe1912,K5A,O'Keefe,Frank,,"O'Keefe, Frank",male,,Paterson,1912-10-06,1989-04-21,Mr Frank O'Keefe,Mr O'Keefe,MR FRANK O'KEEFE,MR O'KEEFE,O'Keefe,AustralianPoliticians
OKeefe1947,CE4,O'Keefe,Neil,,"O'Keefe, Neil",male,,Burke,1947-05-07,,Mr Neil O'Keefe,Mr O'Keefe,MR NEIL O'KEEFE,MR O'KEEFE,O'Keefe,AustralianPoliticians
Oldmeadow1924,KM8,Oldmeadow,Maxwell,Max,"Oldmeadow, Max",male,,Holt,1924-08-03,2013-03-21,Mr Max Oldmeadow,Mr Oldmeadow,MR MAX OLDMEADOW,MR OLDMEADOW,Oldmeadow,AustralianPoliticians
Olley1927,KM9,Olley,Frank,,"Olley, Frank",male,,Hume,1927-01-18,1988-07-21,Mr Frank Olley,Mr Olley,MR FRANK OLLEY,MR OLLEY,Olley,AustralianPoliticians
OMalley1854,K5D,O'Malley,King,,"O'Malley, King",male,,Darwin,1854-07-04,1953-12-20,Mr King O'Malley,Mr O'Malley,MR KING O'MALLEY,MR O'MALLEY,O'Malley,AustralianPoliticians
ONeil1937,DE4,O'Neil,Lloyd,,"O'Neil, Lloyd",male,,Grey,1937-06-24,,Mr Lloyd O'Neil,Mr O'Neil,MR LLOYD O'NEIL,MR O'NEIL,O'Neil,AustralianPoliticians
ONeil1980,140590,O'Neil,Clare,,"O'Neil, Clare",female,,Hotham,1980-09-12,,Ms Clare O'Neil,Ms O'Neil,MS CLARE O'NEIL,MS O'NEIL,O'Neil,AustralianPoliticians
ONeill1961,140651,O'Neill,Deborah,,"O'Neill, Deborah",female,,Robertson,1961-06-04,,Ms Deborah O'Neill,Ms O'Neill,MS DEBORAH O'NEILL,MS O'NEILL,O'Neill,AustralianPoliticians
Opperman1904,KMB,Opperman,Hubert,,"Opperman, Hubert",male,,Corio,1904-05-29,1996-04-18,Mr Hubert Opperman,Mr Opperman,MR HUBERT OPPERMAN,MR OPPERMAN,Opperman,AustralianPoliticians
Orchard1871,KMC,Orchard,Richard,,"Orchard, Richard",male,,Nepean,1871-10-14,1942-07-24,Mr Richard Orchard,Mr Orchard,MR RICHARD ORCHARD,MR ORCHARD,Orchard,AustralianPoliticians
Organ1956,BNL,Organ,Michael,,"Organ, Michael",male,,Cunningham,1956-09-22,,Mr Michael Organ,Mr Organ,MR MICHAEL ORGAN,MR ORGAN,Organ,AustralianPoliticians
Osborne1909,KMD,Osborne,Frederick,,"Osborne, Frederick",male,,Evans,1909-01-20,1996-07-23,Mr Frederick Osborne,Mr Osborne,MR FREDERICK OSBORNE,MR OSBORNE,Osborne,AustralianPoliticians
OToole1956,249908,O'Toole,Catherine,Cathy,"O'Toole, Cathy",female,,Herbert,1956-08-30,,Ms Cathy O'Toole,Ms O'Toole,MS CATHY O'TOOLE,MS O'TOOLE,O'Toole,AustralianPoliticians
Owens1958,E09,Owens,Julie,,"Owens, Julie",female,,Parramatta,1958-10-17,,Ms Julie Owens,Ms Owens,MS JULIE OWENS,MS OWENS,Owens,AustralianPoliticians
Ozanne1877,KXN,Ozanne,Alfred,,"Ozanne, Alfred",male,,Corio,,1961-05-27,Mr Alfred Ozanne,Mr Ozanne,MR ALFRED OZANNE,MR OZANNE,Ozanne,AustralianPoliticians
Page1861,KXO,Page,James,Jim,"Page, Jim",male,,Maranoa,,1921-06-03,Mr Jim Page,Mr Page,MR JIM PAGE,MR PAGE,Page,AustralianPoliticians
